ID,Date,Dat_EC,DateMission,Mission,Equipe,Pays,Site Region,Site Precis,Latitude (N ou S),GPS,GPS_lat_corrigée,Longitude (E ou W),GPS,GPS_long_corrigée,commentaire_GPS,Sexe,Age,Gestante,Lactation,Suitee,ReproStatus,Poids_gr,L_avant_bras_mm,L_totale_corps_mm,Taille_yeux,L_queue_mm,L_metacarpe_3ieme_doigt_mm,Couleur_pelage_dorsal,Couleur_pelage_ventral,ID Mere,Lieu de Capture,Dans:,Proximite du Village,Méthode de capture,Consensus genre,Consensus espèce,Consensus,Consensus famille,Date experiment,Res1NP-ZEBV,Res2NP-ZEBV,RecNP-ZEBV,Res1GP-ZEBVkiss,Res2GP-ZEBVkiss,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,Date experiment,RecNP-ZEBV,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,Date experiment,RecNP-ZEBV,RecGP-ZEBVkiss,RecGP-ZEBVmay,RecVP40-ZEBV,RecNP-SEBV,RecGP-SEBV,RecVP40-SEBV,RecGP-BEBV,RecVP40-BEBV,RecGP-REBV,RecGP-BOMV,article 2018,séquence_cytB,séquence_12S,Résultats  RT-qPCR (NIH-pan Filo),PCR NP Zaire,seq NP-Zaire,PCR NP sudan,seq NP-sudan,PCR VP35 Zaire,seq VP35 Zaire
CCCA04047,13/07/2019,7/13/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,175,100,215,undefined,21,72,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,10,0,0,12,11,7,10,98,14,6,31,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04048,13/07/2019,7/13/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,165,104,210,undefined,14,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,20,0,0,18,17,13,24,59,22,10,21,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04049,13/07/2019,7/13/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,160,105,210,undefined,10,64,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,22,0,0,5,4,6,40,7,12,3,17,3,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04050,13/07/2019,7/13/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,140,104,200,undefined,11,66,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,15,1,0,153,123,20,5,1427,257,90,10,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04052,13/07/2019,7/13/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,170,108,200,undefined,11,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,16,14,13,2,40,15,8,19,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04053,13/07/2019,7/13/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,170,105,210,undefined,16,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,0,0,7,7,3,10,320,13,2,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04054,13/07/2019,7/13/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,120,120,245,undefined,23,80,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,25,1,0,453,367,12,10,1444,26,265,18,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04055,13/07/2019,7/13/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,130,101,200,undefined,15,66,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,9,1,0,237,216,4,2,1181,42,109,9,31,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04056,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,175,104,220,undefined,15,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,0,0,25,24,6,6,88,20,15,7,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04057,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Juvénile,0,0,0,FemJuv,155,105,225,undefined,16,69,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,1,0,266,194,5,8,2408,8,122,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04058,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,180,107,225,undefined,14,72,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,1,0,504,446,6,12,2590,13,229,14,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04059,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,175,108,220,undefined,20,72,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,0,0,27,24,5,1,352,13,13,14,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04060,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,195,105,230,undefined,17,75,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,4,4,2,1,12,11,2,5,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04061,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,265,124,235,undefined,19,85,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,7,1,0,266,253,20,1,1482,14,154,22,6,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04062,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,175,107,225,undefined,17,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,104,94,5,2,606,42,51,8,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04063,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,270,119,240,undefined,16,85,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,1,0,196,148,10,7,622,48,108,11,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04064,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,175,103,210,undefined,14,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,27,33,9,2,95,12,16,7,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04065,15/07/2019,7/15/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,150,104,215,undefined,16,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,33,1,0,390,322,4,10,2050,10,205,10,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04066,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Juvénile,,,,MalJuv,145,99,185,undefined,20,63,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,14,0,0,3,1,13,4,26,12,2,9,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04067,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,165,103,225,undefined,12,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,23,21,20,10,39,193,14,36,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04068,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,195,108,245,undefined,12,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,10,0,0,122,108,5,1,869,6,72,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04069,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,220,123,225,undefined,17,83,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,35,30,9,1,84,14,19,14,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04070,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,230,121,237,undefined,17,80,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,1,0,268,239,24,4,921,16,163,26,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04071,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,155,104,205,undefined,17,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,30,22,10,13,81,29,18,12,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04072,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,165,107,220,undefined,20,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,7,4,1,10,66,5,2,5,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04073,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,180,102,225,undefined,19,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,26,16,4,26,492,38,14,9,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04074,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Juvénile,0,0,0,FemJuv,160,97,227,undefined,15,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,18,0,0,16,11,48,10,86,37,9,66,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04075,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,275,121,250,undefined,20,84,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,1,0,0,128,116,18,2,407,18,87,48,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04076,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,165,104,210,undefined,15,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,0,0,37,29,7,3,109,36,16,9,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04077,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,170,105,215,undefined,17,72,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,18,0,0,120,113,14,5,620,20,75,19,29,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04078,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Juvénile,0,0,0,FemJuv,155,102,213,undefined,18,65,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,6,0,0,26,21,6,3,307,29,16,30,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04079,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,185,104,233,undefined,17,72,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,7,0,0,24,23,12,2,69,17,20,16,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04080,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,280,123,255,undefined,14,85,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,9,11,12,10,55,16,11,31,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04081,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Juvénile,0,0,0,FemJuv,140,98,227,undefined,19,65,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,13,9,20,3,55,598,6,36,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04082,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,220,108,235,undefined,15,80,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,16,1,0,234,221,44,74,907,12,155,23,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04083,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Juvénile,,,,MalJuv,150,104,203,undefined,20,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,4,4,14,5,4,36,5,16,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04084,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,285,101,245,undefined,12,80,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,9,0,0,123,90,11,40,785,156,62,36,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04085,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Juvénile,0,0,0,FemJuv,165,102,220,undefined,16,65,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,15,1,0,313,245,13,6,2228,34,155,21,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04086,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,205,104,235,undefined,16,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,1,1,1032,0,0,46,42,17,225,127,35,30,38,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04087,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,287,104,237,undefined,14,82,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,33,0,0,22,22,5,9,53,13,18,6,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04088,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Juvénile,,,,MalJuv,190,105,215,undefined,13,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,8,0,0,9,5,10,2,18,28,2,22,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04089,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Juvénile,0,0,0,FemJuv,175,105,215,undefined,15,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,1,1,673,579,7,11,2933,20,334,11,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04090,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,174,108,227,undefined,19,72,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,93,74,7,6,230,13,51,5,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04091,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,185,109,226,undefined,16,72,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,11,8,1,1,57,17,6,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04092,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,170,104,225,undefined,17,72,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,10,0,0,18,18,14,32,127,14,12,11,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04093,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,165,106,230,undefined,21,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,0,0,56,41,15,7,360,28,24,7,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04094,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,160,103,227,undefined,17,67,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,7,0,0,8,6,4,2,122,23,3,9,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04095,16/07/2019,7/16/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,260,106,232,undefined,17,85,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,1,0,137,1,0,226,219,17,19,1166,26,158,13,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04096,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte,0,0,0,FemAd,175,107,225,undefined,13,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,11,9,3,3,53,18,6,11,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04097,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,240,124,,undefined,20,80,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,2,0,0,77,115,5,1,300,6,52,7,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04098,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,235,129,247,undefined,22,87,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,12,0,0,40,38,10,4,189,11,30,48,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04099,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,155,122,260,undefined,22,83,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,123,93,29,5,413,24,66,7,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04100,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,160,99,224,undefined,19,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,5,0,0,4,3,4,3,9,5,0,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04101,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,135,104,199,undefined,14,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,8,4,7,12,54,9,7,8,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04102,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Femelle,Adulte immature,0,0,0,FemAdImmature,173,107,225,undefined,14,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,1,0,0,20,15,4,3,37,4,12,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04103,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Juvénile,,,,MalJuv,170,107,207,undefined,16,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04104,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte,,,,MalAd,270,123,255,undefined,15,82,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,3,1,0,160,141,3,5,477,8,101,5,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CCCA04105,17/07/2019,7/17/2019,17-Jul-19,Juillet,Innocent,Cameroun,Yaoundé,Mvog-Betsi,N,3.864,,E,11.48757,,,Male,Adulte immature,,,,MalImm,150,103,210,undefined,12,70,Jaune,Jaune,-,Ville,ZOO,0,Filet,Eidolon,helvum,Eidolon helvum,,,0,0,4,0,0,2,13,5,20,15,12,6,4,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
